"c_He","c_fe","c_feos","c_frecv","c_fcross","sentence_id","delta_joint","delta_joint_inc"
-0.00635560134735036,0.000477095986198051,-0.000932171716319874,-0.0019706226312417,-0.00436283147919214,"S125",-0.0159085940123195,-0.00876566932412559
-0.00452295596221108,-0.0124818154335649,-0.0106443225490849,-0.00151509798334937,0.00137386467830281,"S144",-0.021676449629195,-0.0138147479783095
-0.00396115854431445,0.00804699547093013,0.00364253898304923,-0.00123785556563671,0.00178900812669092,"S138",0.00316479714197992,0.00129117375459176
0.00111816245905549,0.0120711054287097,0.00760184519567519,-0.00439897360349661,0.0113753078035814,"S152",0.0199706503763661,0.00382048193136941
-0.0026160005164495,-0.000990227544531042,-0.00121398767694303,-0.000106433365645531,0.00018463005054481,"S151",-0.00550905084599962,-0.0101006991812391
-0.000356663178835204,0.00140817665073079,0.00308165663938076,0.000666916971390208,-0.000236637143261831,"S150",0.00297781010918163,0.003731833166005
-0.00186455546052411,-0.00429769891722298,-0.00646707645564737,-0.00427769209514595,-0.00101754358478501,"S137",-0.0149062110970852,-0.0146846168034007
0.00302439980506741,-0.0137565103241353,-0.00372196350423892,0.00248179450802533,-0.00369410294709627,"S124",-0.0115061343245431,-0.0114846162355731
-0.00660055431166762,-0.0111904643833203,-0.0104602512859961,-0.00264519001037233,-0.00483130113980934,"S123",-0.0327253051454621,-0.0157099826140503
-0.000532806773444916,0.00267431315131805,0.00522614011875677,-0.000646679619811019,0.00174927890580645,"S143",0.00356845006565032,0.0020800264672769
-0.00249755492136838,0.000627248689955451,0.00847688277074643,-0.00322426811516019,-0.000429162472951994,"S129",-0.00524035711633641,0.00135205372197911
0.000380350727754886,-0.00326017633620124,-0.00448542592921952,-0.00477597667336105,-0.000227285496001484,"S139",-0.0100547537005302,-0.00572197651939699
-0.000738293410654234,-0.00697836700631549,-0.00335049802610221,-0.000630166892470863,-0.0047467291872717,"S020",-0.0135368760958062,-0.00582704060085837
-0.0158326433901348,0.00773622814256503,-0.00229889236384317,-0.019908728557394,0.010789773427659,"S015",-0.0270423336177827,-0.0252356107030094
-0.00678851245233858,-0.00619940561741594,-0.0125473048632767,-0.00525876406853198,-8.59298269937359e-05,"S030",-0.0285872106126297,-0.0359522626043829
0.00187689734045438,-0.0120615095748438,-0.0138741570277541,0.00440899909306358,-0.0104059235860874,"S185",-0.0163193387793226,-0.0112521653526898
0.00966347690494018,0.00271618564974974,0.00122028786281203,0.00594796170261658,0.00209926397930782,"S195",0.0233961800859119,0.0147209789304135
0.00957446099817183,-0.0104413388780216,-0.0125213223995158,-0.000910310131867043,0.0043240431388214,"S193",0.0016467353982339,-0.010709279831181
0.00919156209545635,0.00650182908018637,0.00267251706869209,0.00302958031343015,0.00428362364968571,"S188",0.0235727541670772,0.0171143541795975
0.00281909061508667,0.00311783676378719,-0.00736430999128301,0.000666529897801693,-0.00893005157825821,"S200",-0.00660387456186329,0.0105221814129288
-0.00177843442330916,-0.0108208167595663,-0.0155944871561962,0.00395557320351392,-0.00775271431078672,"S197",-0.0198459913406168,-0.0071027689861145
-9.47788043257347e-05,6.84359771248033e-05,-0.000929915073685672,0.00145183383429037,0.00265513755807678,"S041",0.00385936335952608,-0.00463892131351873
0.00381552229014659,-0.00108821362247169,4.76006880576474e-05,0.00258805479516555,-0.00238091804270013,"S198",0.00502292209856336,0.00544519175110825
-0.00397010449067858,-0.0117002425542749,-0.01553585651345,-0.00749012320148679,-0.00199197267878448,"S189",-0.0331373846274305,-0.0230837299863427
0.00280585469250338,-0.00627546981232863,-0.00545405204708183,0.00166209803723549,0.00218987957919192,"S079",0.00114874730206305,-0.00900736333841579
